SMILES,CAS_RN,DTXSID,FRAGMENTS,All,chlorinated,frag_list,n_fragments
C[C@@H]\1C/C(=C/C[C@@H]2C[C@@H](C[C@@]3(O2)C/C(=N\OC)/[C@@H]([C@H](O3)/C(=C/C(C)C)/C)C)OC(=O)[C@@H]4C=C([C@H]([C@@H]5[C@]4(/C(=C/C=C1)/CO5)O)O)C)/C,CAS_RN: 113507-06-5,,528.2835:498.2694:496.2575|498.2723:199.105:528.2814|199.1123:60.0552:283.2646,0,0,"[60.0552, 199.105, 199.1123, 283.2646, 496.2575, 498.2694, 498.2723, 528.2814, 528.2835]",9
C[C@@H]\1C/C(=C/C[C@@H]2C[C@@H](C[C@@]3(O2)C/C(=N\OC)/[C@@H]([C@H](O3)/C(=C/C(C)C)/C)C)OC(=O)[C@@H]4C=C([C@H]([C@@H]5[C@]4(/C(=C/C=C1)/CO5)O)O)C)/C,CAS_RN: 113507-06-5,,528.2835:498.2694:496.2575|498.2723:199.105:528.2814|199.1123:60.0552:283.2646,0,0,"[60.0552, 199.105, 199.1123, 283.2646, 496.2575, 498.2694, 498.2723, 528.2814, 528.2835]",9
c1ccc(c(c1)CC(=O)O)Nc2c(cccc2Cl)Cl,CAS_RN: 15307-86-5,DTXSID6022923,250.0152:296.019:278.0098|215.0481:250.0151:214.0338|215.0462:217.0431:216.0434|214.0339:216.0322:215.0379|214.0338:216.0315:215.0415;215.0495:214.0417:250.0185;278.0136:250.0183:215.049|296.024:278.0135:250.0185|215.0496:250.0183:214.0417|215.0498:214.0419:250.0183|214.042:215.0496:180.0805|214.0419:180.0807:215.0493|214.0419:179.0729:178.0649|296.0239:278.0132:250.0184|215.0498:250.0184:214.0417|215.0497:214.0418:250.0185|214.0418:215.0494:180.0807|214.0418:180.0806:215.0498|214.0418:178.065:179.0728|278.0135:250.0182:215.0493;214.042:215.0497:180.081|214.042:180.0809:215.0499|278.0138:250.0188:215.0499|278.0138:250.0188:215.0499,0,1,"[178.0649, 178.065, 179.0728, 179.0729, 180.0805, 180.0806, 180.0807, 180.0809, 180.081, 214.0338, 214.0339, 214.0417, 214.0418, 214.0419, 214.042, 215.0379, 215.0415, 215.0462, 215.0481, 215.049, 215.0493, 215.0494, 215.0495, 215.0496, 215.0497, 215.0498, 215.0499, 216.0315, 216.0322, 216.0434, 217.0431, 250.0151, 250.0152, 250.0182, 250.0183, 250.0184, 250.0185, 250.0188, 278.0098, 278.0132, 278.0135, 278.0136, 278.0138, 296.019, 296.0239, 296.024]",46
Cc1c(cccc1Nc2c(cccn2)C(=O)O)C(F)(F)F,CAS_RN: 38677-85-9,DTXSID4048565,297.0834:298.0866:279.069|297.0805:279.0704:298.0827|279.0687:280.0728:264.0414|279.0687:264.0413:259.0626|264.0415:236.0472:181.0688;297.0843:279.0734:298.0878|297.0843:279.0738:277.0782|279.0738:297.0844:264.0505|279.0738:264.0504:259.0678|264.0504:279.0738:109.0448|109.0448:264.0505:236.0556|109.0448:140.0495:181.076|83.0291:109.0448:99.0229|83.0291:98.0151:63.0229,0,0,"[63.0229, 83.0291, 98.0151, 99.0229, 109.0448, 140.0495, 181.0688, 181.076, 236.0472, 236.0556, 259.0626, 259.0678, 264.0413, 264.0414, 264.0415, 264.0504, 264.0505, 277.0782, 279.0687, 279.069, 279.0704, 279.0734, 279.0738, 280.0728, 297.0805, 297.0834, 297.0843, 297.0844, 298.0827, 298.0866, 298.0878]",31
CC(c1cccc(c1)C(=O)c2ccccc2)C(=O)O,CAS_RN: 22071-15-4,DTXSID6020771,255.0978:209.093:256.1003|209.0927:210.0959:177.0526|209.0923:177.0518:194.0688;209.0959:105.0334:255.1013;209.0962:105.0333:177.0546|255.1017:209.0961:105.0333|209.0962:105.0335:255.1016|105.0335:209.096:177.0547|105.0336:177.055:209.0961|105.0335:77.0386:103.0542|105.0334:77.0386:103.0542|255.1016:209.0961:105.0333|209.0962:105.0335:255.1015|105.0335:209.0962:177.0547|105.0335:177.0546:209.0961|105.0335:77.0386:103.0542|105.0335:77.0386:103.0542|209.0961:105.0335:177.0545;105.0335:209.0963:177.0548|105.0335:77.0386:103.0543|209.096:105.0334:177.0547|209.096:105.0335:177.0548,0,0,"[77.0386, 103.0542, 103.0543, 105.0333, 105.0334, 105.0335, 105.0336, 177.0518, 177.0526, 177.0545, 177.0546, 177.0547, 177.0548, 177.055, 194.0688, 209.0923, 209.0927, 209.093, 209.0959, 209.096, 209.0961, 209.0962, 209.0963, 210.0959, 255.0978, 255.1013, 255.1015, 255.1016, 255.1017, 256.1003]",30
Cc1cccc(c1C)Nc2ccccc2C(=O)O,CAS_RN: 61-68-7,DTXSID5023243,224.105:242.1159:241.108|224.1032:225.1082:223.095|224.1032:209.0789:225.1022|209.0799:208.0663:180.0734|180.0777:208.073:209.0751;224.107:209.0836:242.1176;224.1071:223.0993|242.1177:224.1071:241.1096|224.1071:242.1174:223.1|224.107:209.0835:223.0999|224.1071:209.0835:208.0757|209.0836:224.1068:208.0757|209.0834:180.0807:208.0757|242.1176:224.107:241.1097|224.1071:242.1175:223.0993|224.1071:209.0835:223.0993|224.1071:209.0836:208.0756|209.0835:224.107:208.0756|209.0836:180.0809:208.0758|224.1071:223.0993;224.1071:209.0839:222.0918|209.0837:224.1072:180.081|224.107|224.1069,0,0,"[180.0734, 180.0777, 180.0807, 180.0809, 180.081, 208.0663, 208.073, 208.0756, 208.0757, 208.0758, 209.0751, 209.0789, 209.0799, 209.0834, 209.0835, 209.0836, 209.0837, 209.0839, 222.0918, 223.095, 223.0993, 223.0999, 223.1, 224.1032, 224.105, 224.1068, 224.1069, 224.107, 224.1071, 224.1072, 225.1022, 225.1082, 241.108, 241.1096, 241.1097, 242.1159, 242.1174, 242.1175, 242.1176, 242.1177]",40
Cc1cnc(s1)/N=C(/C2=C(c3ccccc3S(=O)(=O)N2C)O)\O,CAS_RN: 133687-22-6,DTXSID1020803,352.0414:353.0446:115.0281|141.0059:115.028:352.0386|141.0056:115.0275:142.0084|141.0057:115.0279:152.9936|141.0057:115.0281:152.9946,0,0,"[115.0275, 115.0279, 115.028, 115.0281, 141.0056, 141.0057, 141.0059, 142.0084, 152.9936, 152.9946, 352.0386, 352.0414, 353.0446]",13
c1cc(cc(c1)Nc2c(cccn2)C(=O)O)C(F)(F)F,CAS_RN: 4394-00-7,DTXSID1023368,265.0649:283.0764:266.0673|265.0531:245.0481:217.049|145.0198:217.049:168.0613;283.0688:265.0581:145.0261|283.0689:265.0584:263.0629|265.0583:283.0689:245.0523|265.0583:245.0522:217.0573|265.0584:245.0522:145.026|145.026:168.0682:217.0573|145.026:140.0495:123.0353|75.0229:140.0495:113.0388|75.0229:74.0151:113.0386,0,0,"[74.0151, 75.0229, 113.0386, 113.0388, 123.0353, 140.0495, 145.0198, 145.026, 145.0261, 168.0613, 168.0682, 217.049, 217.0573, 245.0481, 245.0522, 245.0523, 263.0629, 265.0531, 265.0581, 265.0583, 265.0584, 265.0649, 266.0673, 283.0688, 283.0689, 283.0764]",26
c1cc(cc(c1)Nc2c(cccn2)C(=O)O)C(F)(F)F,CAS_RN: 4394-00-7,DTXSID1023368,265.0649:283.0764:266.0673|265.0531:245.0481:217.049|145.0198:217.049:168.0613;283.0688:265.0581:145.0261|283.0689:265.0584:263.0629|265.0583:283.0689:245.0523|265.0583:245.0522:217.0573|265.0584:245.0522:145.026|145.026:168.0682:217.0573|145.026:140.0495:123.0353|75.0229:140.0495:113.0388|75.0229:74.0151:113.0386,0,0,"[74.0151, 75.0229, 113.0386, 113.0388, 123.0353, 140.0495, 145.0198, 145.026, 145.0261, 168.0613, 168.0682, 217.049, 217.0573, 245.0481, 245.0522, 245.0523, 263.0629, 265.0531, 265.0581, 265.0583, 265.0584, 265.0649, 266.0673, 283.0688, 283.0689, 283.0764]",26
Cc1c(cccc1Nc2c(cc(cn2)O)C(=O)O)C(F)(F)F,CAS_RN: 75369-61-8,DTXSID60514274,313.0739:295.0637:314.0779|295.0635:313.0735:296.0676|295.0632:280.036:226.0645|280.0367:252.0428:295.0641,0,0,"[226.0645, 252.0428, 280.036, 280.0367, 295.0632, 295.0635, 295.0637, 295.0641, 296.0676, 313.0735, 313.0739, 314.0779]",12
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,CAS_RN: 50-33-9,DTXSID9021136,309.1551:310.159:311.1531|294.1489:307.1573:295.1542|309.1658:294.1485:266.1303|266.1308:279.1254:171.0835|266.1306:279.1256:276.1148;309.1597:190.1227:188.107|120.0444:188.1071:309.1599|120.0445:92.0495:160.1122|92.0495:65.0386:120.0445|92.0495:65.0386:95.0492|65.0386:92.0495:95.0492|65.0386:95.0492:105.0448|65.0386:95.0492:77.0386|51.023:65.0386:50.0152,0,0,"[50.0152, 51.023, 65.0386, 77.0386, 92.0495, 95.0492, 105.0448, 120.0444, 120.0445, 160.1122, 171.0835, 188.107, 188.1071, 190.1227, 266.1303, 266.1306, 266.1308, 276.1148, 279.1254, 279.1256, 294.1485, 294.1489, 295.1542, 307.1573, 309.1551, 309.1597, 309.1599, 309.1658, 310.159, 311.1531]",30
c1ccc(c(c1)CC(=O)OCC(=O)O)Nc2c(cccc2Cl)Cl,CAS_RN: 89796-99-6,DTXSID7045522,354.029:278.0061:250.0104|215.0426:250.0104:252.0035|215.0419:214.0349:217.0391|215.0411:216.0338:217.0388|214.034:216.0328:215.0393,0,1,"[214.034, 214.0349, 215.0393, 215.0411, 215.0419, 215.0426, 216.0328, 216.0338, 217.0388, 217.0391, 250.0104, 252.0035, 278.0061, 354.029]",14
COC(=O)Nc1[nH]c2ccc(cc2n1)C(=O)c3ccc(cc3)F,CAS_RN: 31430-15-6,DTXSID8023058,314.0937:315.0969:316.0987|282.0669:314.0935:283.0696|282.0669:283.0699:123.0236|282.068:123.0239:283.0712|123.0237:282.0672:159.0425;314.0935:282.0671|282.0674:314.0935|282.0674:123.0241:314.0935|282.0674:123.0241:123.0351|123.0242:123.0351:282.0675|123.0352:123.0242:113.0398|123.0353:75.0229:113.0398|75.0229:123.0354:74.0151|75.0229:74.0151:77.026,0,0,"[74.0151, 75.0229, 77.026, 113.0398, 123.0236, 123.0237, 123.0239, 123.0241, 123.0242, 123.0351, 123.0352, 123.0353, 123.0354, 159.0425, 282.0669, 282.0671, 282.0672, 282.0674, 282.0675, 282.068, 283.0696, 283.0699, 283.0712, 314.0935, 314.0937, 315.0969, 316.0987]",27
COC(=O)Nc1[nH]c2ccc(cc2n1)C(=O)c3ccccc3,CAS_RN: 31431-39-7,DTXSID4040682,296.103:297.1063:264.0768|264.0767:296.1031:265.0806|264.0765:265.0798:296.1045|264.0775:265.0804:186.0295|264.0777:159.0424:160.0496;264.0768:296.103:105.0335;296.1031:264.0767|264.0769:296.1031:105.0331|264.0769:105.0336:296.1033|264.0769:105.0336:95.0492|105.0336:264.077:95.0492|105.0336:95.0492:105.0448|95.0492:105.0448:77.0386|105.0448:95.0492:77.0386|51.023:50.0152:77.026,0,0,"[50.0152, 51.023, 77.026, 77.0386, 95.0492, 105.0331, 105.0335, 105.0336, 105.0448, 159.0424, 160.0496, 186.0295, 264.0765, 264.0767, 264.0768, 264.0769, 264.077, 264.0775, 264.0777, 265.0798, 265.0804, 265.0806, 296.103, 296.1031, 296.1033, 296.1045, 297.1063]",27
COC(=O)Nc1[nH]c2ccc(cc2n1)S(=O)c3ccccc3,CAS_RN: 53716-50-0,DTXSID9044112,316.0746:317.0779:318.0731|316.075:191.0685:284.0488|159.0417:191.0687:267.0459|159.0422:191.0325:267.0468|159.0421:266.0382:191.0323,0,0,"[159.0417, 159.0421, 159.0422, 191.0323, 191.0325, 191.0685, 191.0687, 266.0382, 267.0459, 267.0468, 284.0488, 316.0746, 316.075, 317.0779, 318.0731]",15
Cn1ccnc1S,CAS_RN: 60-56-0,DTXSID4020820,115.0327:57.0568:56.049|115.0334|115.0317|115.0334:116.0365:117.0293,0,0,"[56.049, 57.0568, 115.0317, 115.0327, 115.0334, 116.0365, 117.0293]",7
Cn1ccnc1S,CAS_RN: 60-56-0,DTXSID4020820,115.0327:57.0568:56.049|115.0334|115.0317|115.0334:116.0365:117.0293,0,0,"[56.049, 57.0568, 115.0317, 115.0327, 115.0334, 116.0365, 117.0293]",7
Cc1c(ccc2c1oc(=O)c(c2O)NC(=O)c3ccc(c(c3)CC=C(C)C)O)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O,CAS_RN: 1476-53-5,DTXSID3041083,613.2466:218.1042:614.2481|189.0914:190.0942:125.059|189.0929:157.0872:186.0775|189.0928:133.0298:125.0608|189.0931:133.0296:143.0724|189.0925:218.1051:396.148,0,0,"[125.059, 125.0608, 133.0296, 133.0298, 143.0724, 157.0872, 186.0775, 189.0914, 189.0925, 189.0928, 189.0929, 189.0931, 190.0942, 218.1042, 218.1051, 396.148, 613.2466, 614.2481]",18
Cc1c(ccc2c1oc(=O)c(c2O)NC(=O)c3ccc(c(c3)CC=C(C)C)O)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O,CAS_RN: 1476-53-5,DTXSID3041083,613.2466:218.1042:614.2481|189.0914:190.0942:125.059|189.0929:157.0872:186.0775|189.0928:133.0298:125.0608|189.0931:133.0296:143.0724|189.0925:218.1051:396.148,0,0,"[125.059, 125.0608, 133.0296, 133.0298, 143.0724, 157.0872, 186.0775, 189.0914, 189.0925, 189.0928, 189.0929, 189.0931, 190.0942, 218.1042, 218.1051, 396.148, 613.2466, 614.2481]",18
Cc1c(ccc2c1oc(=O)c(c2O)NC(=O)c3ccc(c(c3)CC=C(C)C)O)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O,CAS_RN: 1476-53-5,DTXSID3041083,613.2466:218.1042:614.2481|189.0914:190.0942:125.059|189.0929:157.0872:186.0775|189.0928:133.0298:125.0608|189.0931:133.0296:143.0724|189.0925:218.1051:396.148,0,0,"[125.059, 125.0608, 133.0296, 133.0298, 143.0724, 157.0872, 186.0775, 189.0914, 189.0925, 189.0928, 189.0929, 189.0931, 190.0942, 218.1042, 218.1051, 396.148, 613.2466, 614.2481]",18
c1cc(cc(c1)NC(=O)Nc2cccc(c2)C3=NCCN3)C4=NCCN4,CAS_RN: 27885-92-3,DTXSID0048345,349.1808:350.1839|349.1815:188.0844:350.185|188.0827:349.1806:162.1034|188.0836:162.1037:189.0865|188.0834:162.1047:145.0407|188.0836:162.1038:349.1797,0,0,"[145.0407, 162.1034, 162.1037, 162.1038, 162.1047, 188.0827, 188.0834, 188.0836, 188.0844, 189.0865, 349.1797, 349.1806, 349.1808, 349.1815, 350.1839, 350.185]",16
c1cc(cc(c1)NC(=O)Nc2cccc(c2)C3=NCCN3)C4=NCCN4,CAS_RN: 27885-92-3,DTXSID0048345,349.1808:350.1839|349.1815:188.0844:350.185|188.0827:349.1806:162.1034|188.0836:162.1037:189.0865|188.0834:162.1047:145.0407|188.0836:162.1038:349.1797,0,0,"[145.0407, 162.1034, 162.1037, 162.1038, 162.1047, 188.0827, 188.0834, 188.0836, 188.0844, 189.0865, 349.1797, 349.1806, 349.1808, 349.1815, 350.1839, 350.185]",16
C/C(=N\[C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)OC)OC)OC)OC)/O,CAS_RN: 30512-31-3,DTXSID5024845,400.1679:401.1714:358.1585|400.1685:358.1578:310.1093|282.115:310.1089:295.0865|267.092:283.0867:311.0853,0,0,"[267.092, 282.115, 283.0867, 295.0865, 310.1089, 310.1093, 311.0853, 358.1578, 358.1585, 400.1679, 400.1685, 401.1714]",12
c1ccc(cc1)[C@H]2CN3CCSC3=N2,CAS_RN: 16595-80-5,DTXSID4023206,205.0766:206.0804:207.0722|205.0762:178.0588:206.0792|178.0585:205.0758:123.0209|178.0585:123.0208:130.0575|130.0575:128.0539:117.0492;178.0688:205.0798:145.0762|205.0796|205.0797:178.0689:91.0539|205.0796:178.0685:146.0964|205.0796:178.0687:146.0966|178.0686:205.0794:123.0263|178.0686:91.0543:123.0264|205.0795|205.0795:178.0693|205.0795:178.0685:146.0965|205.0796:178.0687:146.0965|178.0686:205.0796:123.0264|178.0686:91.0543:123.0263|178.0686:205.0795:145.0761,0,0,"[91.0539, 91.0543, 117.0492, 123.0208, 123.0209, 123.0263, 123.0264, 128.0539, 130.0575, 145.0761, 145.0762, 146.0964, 146.0965, 146.0966, 178.0585, 178.0588, 178.0685, 178.0686, 178.0687, 178.0688, 178.0689, 178.0693, 205.0758, 205.0762, 205.0766, 205.0794, 205.0795, 205.0796, 205.0797, 205.0798, 206.0792, 206.0804, 207.0722]",33
CN(Cc1cc(cc(c1N)Br)Br)C2CCCCC2,CAS_RN: 3572-43-8,DTXSID6022686,263.8751:261.8769:376.9928|263.8752:261.8773:114.1262|263.8752:261.8763:182.9585|263.8745:261.8776:182.9583,0,0,"[114.1262, 182.9583, 182.9585, 261.8763, 261.8769, 261.8773, 261.8776, 263.8745, 263.8751, 263.8752, 376.9928]",11
COC(=O)N=NC=C1C=[N+](C2=CC=CC=C2N1O)[O-],CAS_RN: 6804-5-7,,263.0729:231.0421:264.0771|231.043:229.0678:175.0435|163.0434:130.0468:129.0389|129.039:171.0374:143.0425|129.039:143.0431:155.0432,0,0,"[129.0389, 129.039, 130.0468, 143.0425, 143.0431, 155.0432, 163.0434, 171.0374, 175.0435, 229.0678, 231.0421, 231.043, 263.0729, 264.0771]",14
CC1=CC(=C2C=CC=NC2=C1N(C)C)CC3=CN=C(N=C3N)N,CAS_RN: 102280-35-3,DTXSID90891424,309.1766:310.1812:294.1529|309.1764:294.1533:266.1303|266.1308:279.1298:171.0825|266.1306:279.1316:276.1148,0,0,"[171.0825, 266.1303, 266.1306, 266.1308, 276.1148, 279.1298, 279.1316, 294.1529, 294.1533, 309.1764, 309.1766, 310.1812]",12
C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,CAS_RN: 88747-56-2,DTXSID7045998,151.0759:754.3421:163.1124|786.3392:787.3482:754.3135|786.3508:787.354:754.3254,0,0,"[151.0759, 163.1124, 754.3135, 754.3254, 754.3421, 786.3392, 786.3508, 787.3482, 787.354]",9
C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,CAS_RN: 88747-56-2,DTXSID7045998,151.0759:754.3421:163.1124|786.3392:787.3482:754.3135|786.3508:787.354:754.3254,0,0,"[151.0759, 163.1124, 754.3135, 754.3254, 754.3421, 786.3392, 786.3508, 787.3482, 787.354]",9
C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,CAS_RN: 80621-81-4,DTXSID7045998,151.0759:754.3421:163.1124|786.3392:787.3482:754.3135|786.3508:787.354:754.3254,0,0,"[151.0759, 163.1124, 754.3135, 754.3254, 754.3421, 786.3392, 786.3508, 787.3482, 787.354]",9
CCC[C@@H]1C[C@H](N(C1)C)/C(=N\[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O)/O,CAS_RN: 154-21-2,DTXSID3023215,126.1278:407.2237:127.1312;126.1277|126.1278|359.2181:389.2108:126.1278|359.2181:389.2108:126.1278,0,0,"[126.1277, 126.1278, 127.1312, 359.2181, 389.2108, 407.2237]",6
Cc1c(c(c(c(n1)C)Cl)O)Cl,CAS_RN: 2971-90-6,DTXSID8041793,191.9971:193.9942:193.0003|191.9973:193.9944:157.0282|191.9975:157.0281:193.995|156.0204:128.0256:157.0291,0,1,"[128.0256, 156.0204, 157.0281, 157.0282, 157.0291, 191.9971, 191.9973, 191.9975, 193.0003, 193.9942, 193.9944, 193.995]",12
CCOc1cc(ccc1C(=O)OC)NC(=O)C,CAS_RN: 59-06-3,DTXSID6046264,206.0807:238.1071:207.084|206.0809:164.0701:136.0752|136.0387:164.07:136.0751|136.0388:136.0753:137.0423|136.0388:137.0416:146.0598,0,0,"[136.0387, 136.0388, 136.0751, 136.0752, 136.0753, 137.0416, 137.0423, 146.0598, 164.07, 164.0701, 206.0807, 206.0809, 207.084, 238.1071]",14
C1=CC(=CC=C1/C=N/NC(=N)N/N=C/C2=CC=C(C=C2)Cl)Cl,CAS_RN: 25875-51-8,,334.0621:155.0363:336.0594|138.0097:155.0362:178.0162|138.0102:155.037:178.0167|138.0097:123.9948:195.0441,0,1,"[123.9948, 138.0097, 138.0102, 155.0362, 155.0363, 155.037, 178.0162, 178.0167, 195.0441, 334.0621, 336.0594]",11
c1ccc2c(c1)nc(n2C3=CCN(CC3)CCCC(=O)c4ccc(cc4)F)O,CAS_RN: 548-73-2,DTXSID6022973,380.1796:194.0984:381.1827|194.0987:165.0714:195.1012|165.0721:194.099:123.0245|165.0722:123.025:166.075|123.0254:165.0723:166.0759;380.1767:194.0975:165.0708|194.0976:165.071:123.0237|165.071:123.024:194.0977|123.024:165.071:187.0866|123.024:165.0711:113.0397|123.0241:123.035:113.0397|123.0352:123.0242:113.0397|123.0353:75.0229:113.0397|75.0229:74.0151:123.0353,0,0,"[74.0151, 75.0229, 113.0397, 123.0237, 123.024, 123.0241, 123.0242, 123.0245, 123.025, 123.0254, 123.035, 123.0352, 123.0353, 165.0708, 165.071, 165.0711, 165.0714, 165.0721, 165.0722, 165.0723, 166.075, 166.0759, 187.0866, 194.0975, 194.0976, 194.0977, 194.0984, 194.0987, 194.099, 195.1012, 380.1767, 380.1796, 381.1827]",33
CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,CAS_RN: 137-58-6,DTXSID1045166,235.18:173.0792:217.1067|134.0957:235.1804:155.0676|134.096:173.1067:122.0959;86.0964:58.0649|235.1805:86.0962|235.1805:86.0964:58.065|86.0965:235.1814:58.0651|86.0965:58.0651|86.0964:58.0651|86.0964:58.0651|235.1805:86.0964|235.1806:86.0964:58.065|86.0965:235.1797:58.0651|86.0964:58.0651|86.0964:58.0651|86.0964:58.0651|86.0964:58.065;86.0965:58.0656|86.0965:58.0656|86.0965:58.0656:134.0968|235.1807:86.0965|86.0965:235.1807;86.0966:235.181:58.0653|86.0966:58.0652|86.0966:58.0652;86.0964:133.0077:235.1807|86.0964:133.0077:134.0965|86.0964:235.1808:133.0078|86.0964:133.0076:179.0131,0,0,"[58.0649, 58.065, 58.0651, 58.0652, 58.0653, 58.0656, 86.0962, 86.0964, 86.0965, 86.0966, 122.0959, 133.0076, 133.0077, 133.0078, 134.0957, 134.096, 134.0965, 134.0968, 155.0676, 173.0792, 173.1067, 179.0131, 217.1067, 235.1797, 235.18, 235.1804, 235.1805, 235.1806, 235.1807, 235.1808, 235.181, 235.1814]",32
CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C)O,CAS_RN: 547-77-3,,347.2253:365.2364:329.2142|329.2137:347.2256:149.0233|329.2175:149.1338:293.1867|149.0262,0,0,"[149.0233, 149.0262, 149.1338, 293.1867, 329.2137, 329.2142, 329.2175, 347.2253, 347.2256, 365.2364]",10
CCCc1cc(nc(n1)S)O,CAS_RN: 51-52-5,DTXSID5021209,171.0603:172.0631:154.033|171.0602:154.0334:172.0642|154.0343:171.0615:142.0187,0,0,"[142.0187, 154.033, 154.0334, 154.0343, 171.0602, 171.0603, 171.0615, 172.0631, 172.0642]",9
CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=C1C=CC=C2,CAS_RN: 79617-96-2,DTXSID6023577,275.0396:277.0365:306.082|158.9751:275.0383:277.0353|158.9751:160.9723:129.0689|158.9751:160.9723:129.0687;158.9762:275.0388:129.0698,0,1,"[129.0687, 129.0689, 129.0698, 158.9751, 158.9762, 160.9723, 275.0383, 275.0388, 275.0396, 277.0353, 277.0365, 306.082]",12
CN(C)CC(c1ccc(cc1)OC)C2(CCCCC2)O,CAS_RN: 93413-69-5,DTXSID6023737,278.2126:260.2011:279.2154|260.2006:278.2126:215.1427|121.0639:147.0792:173.0949|121.0643:147.0797:173.0954|121.0643:159.0789:132.056;58.0653:278.2118:260.2013;260.2014:215.1432:121.0643|278.2118:260.2016:58.0651|58.0652:260.2012:278.212|58.0652:121.065:215.1432|58.0652:121.065:147.0807|58.0652:121.0649:147.0805|58.0652:121.065:91.0544|278.212:260.2011:58.0651|58.0652:260.2012:278.2121|58.0652:121.0649:215.1432|58.0652:121.0649:147.0806|58.0652:121.0649:147.0806|58.0652:121.0649:91.0543|260.2011:215.1431:121.0647;278.2119:260.2013:58.0656|58.0656:260.2014:215.1436|58.0656:121.065:147.0808|58.0656:121.065:147.0807|58.0656:121.065:91.0544;58.0653:278.212:260.2014|58.0652:121.0646:215.1431|58.0652:121.0646:91.0541,0,0,"[58.0651, 58.0652, 58.0653, 58.0656, 91.0541, 91.0543, 91.0544, 121.0639, 121.0643, 121.0646, 121.0647, 121.0649, 121.065, 132.056, 147.0792, 147.0797, 147.0805, 147.0806, 147.0807, 147.0808, 159.0789, 173.0949, 173.0954, 215.1427, 215.1431, 215.1432, 215.1436, 260.2006, 260.2011, 260.2012, 260.2013, 260.2014, 260.2016, 278.2118, 278.2119, 278.212, 278.2121, 278.2126, 279.2154]",39
CN(C)CCC=C1c2ccccc2CCc3c1cccc3,CAS_RN: 50-48-6,DTXSID7022594,91.0538:278.1909:233.1328;278.1904:91.0542:233.1325;233.1328:117.07:105.07|278.1904:91.054:105.0695|278.1905:233.1325:117.0698|233.1325:105.0699:117.0699|91.0542:105.0699:117.0698|91.0543:105.0699:117.0699|91.0542:203.0854:191.0855|278.1906:233.133:91.0545|278.1904:233.1325:117.0698|233.1326:105.0699:117.0699|91.0542:105.0699:117.0699|91.0542:105.0699:191.0855|91.0543:203.0856:191.0856|233.1326:117.0699:105.0699,0,0,"[91.0538, 91.054, 91.0542, 91.0543, 91.0545, 105.0695, 105.0699, 105.07, 117.0698, 117.0699, 117.07, 191.0855, 191.0856, 203.0854, 203.0856, 233.1325, 233.1326, 233.1328, 233.133, 278.1904, 278.1905, 278.1906, 278.1909]",23
Cc1c(c(=O)n2c(n1)CCCC2)CCN3CCC(CC3)c4c5ccc(cc5on4)F,CAS_RN: 106266-06-2,DTXSID8045193,411.226:191.1198|411.2241:191.1199:192.1231|191.1214:411.2246:192.1233|191.1208:192.1237:411.2245|191.1221:192.1236:163.125;191.1178:411.2191:110.06,0,0,"[110.06, 163.125, 191.1178, 191.1198, 191.1199, 191.1208, 191.1214, 191.1221, 192.1231, 192.1233, 192.1236, 192.1237, 411.2191, 411.2241, 411.2245, 411.2246, 411.226]",17
CN(C)CCCN1c2ccccc2CCc3c1cccc3,CAS_RN: 50-49-7,DTXSID1043881,86.0966:58.0645:208.1122,0,0,"[58.0645, 86.0966, 208.1122]",3
